pk_teuna_fikt,thum_geografi,sug_dereh,semel_yishuv,rehov1,rehov2,bayit,zomet_ironi,kvish1,kvish2,km,zomet_lo_ironi,yehida,shnat_teuna,hodesh_teuna,shaa,sug_yom,yom_layla,yom_bashavua,humrat_teuna,sug_teuna,had_maslul,rav_maslul,mehirut_muteret,tkinut,rohav,simun_timrur,teura,mezeg_avir,pne_kvish,sug_ezem,merhak_ezem,lo_haza,ofen_haziya,mekom_haziya,kivun_haziya,mahoz,nafa,ezor_tivi,maamad_minizipali,zurat_ishuv,status_igun,x,y,average_traffic_count
2015064404,1,4,0,,,,,4,0,967,,52,2015,6,20,4,5,2,2,3,9,0,0,0,0,5,6,9,9,9,9,9,0,0,9,4,42,442,99,99,1,175564,648128,1157.56403508772
2015064523,1,4,0,,,,,71,0,265,,14,2015,7,81,4,5,4,2,5,2,0,4,1,3,3,5,1,1,9,9,9,0,0,9,2,32,232,99,99,1,234737,718184,487.493686868687
2015064550,1,4,0,,,,,1,0,470,,61,2015,12,45,4,1,7,2,10,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,1,11,111,99,99,1,209925,634317,1537.60138888889
2015064606,1,4,0,,,,,7266,0,10,,14,2015,8,60,4,1,6,2,5,2,0,4,1,3,3,1,1,1,9,9,9,0,0,9,2,37,237,99,99,1,236496,730573,222.125
2015064817,1,3,0,,,,,1,412,64,7,52,2015,3,80,4,5,1,2,2,0,3,5,1,5,3,3,1,1,9,9,9,0,0,9,4,43,432,99,99,1,184677,657240,2301.52222222222
2015064925,1,4,0,,,,,40,0,2972,,51,2015,12,56,4,1,3,2,3,0,3,4,1,3,3,1,1,1,9,9,9,0,0,9,4,21,421,99,99,1,191622,671191,964.176428571429
2015065228,2,4,0,,,,,1,0,740,,43,2015,3,55,4,1,5,2,3,0,2,5,1,4,3,1,1,1,9,9,9,0,0,9,7,76,999,99,99,1,228117,633148,2378.85
2015065277,1,4,0,,,,,4,0,1150,,20,2015,2,68,4,1,5,2,4,3,0,5,1,0,3,1,1,2,9,9,9,0,0,9,5,52,512,99,99,1,184567,662673,1199.32894736842
2015065309,1,4,0,,,,,2,0,530,,11,2015,6,58,4,1,3,2,6,0,2,5,1,3,3,1,1,1,9,9,9,0,0,9,4,11,411,99,99,1,188368,700503,1849.62760416667
2015065528,2,4,0,,,,,1,0,812,,43,2015,6,56,4,1,7,2,8,0,2,5,1,4,3,1,1,1,3,1,9,0,0,9,7,76,999,99,99,1,234293,635973,1537.60138888889
2015065558,2,3,0,,,,,317,316,105,7187,43,2015,8,43,4,1,1,2,10,2,0,4,1,3,3,1,1,1,9,9,9,0,0,9,7,77,77,99,99,1,210397,587942,51.5833333333333
2015065777,1,3,0,,,,,60,,0,8015,34,2015,12,1,4,5,4,2,2,9,0,0,0,0,5,6,9,9,9,9,9,0,0,9,6,62,623,99,99,1,180717,572034,751.31455399061
2015065995,1,4,0,,,,,864,0,20,,12,2015,9,31,4,1,3,2,8,9,0,0,0,0,5,11,9,9,6,1,9,0,0,9,2,24,242,99,99,1,234744,760864,344.75
2015066753,1,3,0,,,,,444,5533,382,2059,51,2015,11,1,4,5,5,2,3,0,3,5,1,3,3,3,1,2,9,9,9,0,0,9,4,21,421,99,99,1,199213,683131,863.065340909091
2015066844,2,4,0,,,,,55,0,201,,41,2015,6,2,4,5,5,2,5,2,0,4,1,2,3,5,1,1,9,9,9,0,0,9,7,77,77,99,99,1,207072,676237,759.858072916667
2015066882,1,4,0,,,,,232,0,720,,38,2015,8,11,4,5,5,2,10,3,0,4,1,3,3,4,1,1,1,2,9,0,0,9,6,61,614,99,99,1,167979,615084,380.133333333333
2015067019,1,4,0,,,,,461,0,70,,20,2015,2,57,4,1,3,2,3,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,5,52,512,99,99,1,186775,660139,1058.27519379845
2015067276,2,4,0,,,,,375,0,208,,43,2015,12,48,4,1,3,2,10,3,0,4,1,3,3,1,1,1,9,9,9,0,0,9,7,77,77,99,99,1,213028,623673,373.638020833333
2015067621,1,4,0,,,,,91,0,198,,12,2015,10,71,4,1,5,2,5,1,0,4,1,2,3,1,1,1,9,9,9,0,0,9,2,92,292,99,99,1,267406,772792,182.893115942029
2015067744,2,4,0,,,,,458,0,270,,41,2015,2,31,4,1,7,2,10,1,0,4,1,3,3,1,1,1,9,9,9,0,0,9,7,77,77,99,99,1,231977,653846,33.2291666666667
2015067756,1,4,0,,,,,60,0,70,,34,2015,12,78,4,5,4,2,2,1,0,5,1,3,4,5,1,1,9,9,9,0,0,9,6,62,623,99,99,1,185912,576466,751.31455399061
2015067949,1,4,0,,,,,25,0,1600,,34,2015,12,13,4,5,3,2,10,9,0,0,0,0,5,6,9,9,9,9,9,0,0,9,6,23,623,99,99,1,194922,566263,527.222953216374
2015068257,1,4,0,,,,,70,0,780,,11,2015,5,75,4,1,1,2,3,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,2,45,245,99,99,1,213921,768392,977.527777777778
2015068259,2,4,0,,,,,60,0,1277,,41,2015,12,31,4,1,5,2,2,2,0,4,1,3,3,1,1,1,9,9,9,0,0,9,7,77,77,99,99,1,223558,663472,761.132629107981
2015068342,2,4,0,,,,,90,0,2645,,43,2015,9,76,4,5,1,2,10,2,0,4,1,3,3,10,1,1,9,9,9,0,0,9,7,77,77,99,99,1,239369,615328,352.276960784314
2015068476,1,4,0,,,,,6,0,1439,,51,2015,7,41,4,1,1,2,3,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,4,42,422,99,99,1,195564,670888,1682.15079365079
2015068809,1,4,0,,,,,25,0,1500,,34,2015,4,82,3,5,4,2,8,1,0,5,1,2,4,3,1,1,6,2,9,0,0,9,6,23,623,99,99,1,201137,558893,507.849415204678
2015069033,1,4,0,,,,,20,0,233,,20,2015,9,4,4,5,5,2,4,1,0,5,1,5,3,3,1,1,6,1,9,0,0,9,5,51,511,99,99,1,182240,671286,4129.13541666667
2015069046,1,4,0,,,,,5,0,34,,20,2015,12,35,4,1,6,2,20,1,0,5,1,4,3,1,1,1,9,9,9,0,0,9,5,51,511,99,99,1,184507,671252,1314.64942528736
2015069149,1,4,0,,,,,99,0,12,,12,2015,8,41,4,1,3,2,3,3,0,4,1,3,3,1,1,1,9,9,9,0,0,9,2,21,211,99,99,1,255119,791785,307.777777777778
2015069237,1,4,0,,,,,34,0,50,,34,2015,1,1,4,5,7,2,10,0,2,5,1,4,3,5,1,1,9,9,9,0,0,9,6,14,614,99,99,1,161329,598046,374.830357142857
2015069326,1,4,0,,,,,40,0,2878,,51,2015,8,31,4,1,1,2,3,0,2,5,1,3,3,1,1,1,9,9,9,0,0,9,4,42,422,99,99,1,191099,662441,971.990238095238
2015069339,1,3,0,,,,,44,4243,162,851,52,2015,6,84,4,5,5,2,2,0,2,5,1,0,3,3,1,1,9,9,9,0,0,9,4,32,432,99,99,1,190159,641080,811.878360215054
2015069362,1,4,0,,,,,79,0,210,,14,2015,11,35,4,1,2,2,2,2,0,4,1,3,3,1,1,1,9,9,9,0,0,9,2,37,237,99,99,1,224628,738601,1110.2803030303
2015069381,1,4,0,,,,,4,0,1780,,11,2015,8,79,4,5,7,2,3,0,1,5,1,2,3,6,1,1,9,9,9,0,0,9,3,32,321,99,99,1,195555,722557,718.821052631579
2015069693,1,4,0,,,,,4,0,1115,,20,2015,8,62,4,1,2,2,3,3,0,5,1,4,3,1,1,1,9,9,9,0,0,9,4,43,432,99,99,1,183771,659256,1157.56403508772
2015069770,1,4,0,,,,,234,0,10,,34,2015,10,41,4,1,4,2,5,2,0,2,1,3,3,1,1,1,9,9,9,0,0,9,6,22,622,99,99,1,156149,569554,58.5787037037037
2015069776,1,4,0,,,,,20,0,40,,20,2015,3,35,4,1,3,2,4,1,0,5,1,3,3,1,1,1,9,9,9,0,0,9,4,44,442,99,99,1,177139,654564,3942.046875
2015069910,1,3,0,,,,,89,0,163,9126,12,2015,5,91,2,5,7,2,2,3,0,5,1,5,3,3,1,1,9,9,9,0,0,9,2,24,243,99,99,1,224928,769506,290.110185185185
2015070048,1,4,0,,,,,471,0,61,,51,2015,10,4,3,5,5,2,11,0,2,7,1,4,4,3,1,1,6,2,9,0,0,9,4,42,422,99,99,1,190717,663818,1338.81770833333
2015070260,1,4,0,,,,,4,0,560,,38,2015,1,75,4,5,4,2,3,9,0,0,0,0,5,6,9,9,9,9,9,0,0,9,6,14,614,99,99,1,158996,611645,1159.22171052632
2015070418,1,4,0,,,,,85,0,290,,12,2015,6,75,4,1,4,2,5,3,0,4,1,3,3,1,1,1,9,9,9,0,0,9,2,24,242,99,99,1,235306,759562,1049.7337962963
2015070669,1,4,0,,,,,2,0,430,,51,2015,12,61,4,1,7,2,1,0,2,5,1,4,3,1,1,1,9,9,9,1,9,2,4,41,411,99,99,1,187603,691681,1343.796875
2015071089,1,4,0,,,,,9888,0,15,,12,2015,10,55,4,1,6,2,10,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,2,21,211,99,99,1,256943,789970,131.694444444444
2015071146,1,4,0,,,,,90,0,891,,33,2015,11,45,4,1,1,2,10,3,0,5,1,2,3,1,1,1,9,9,9,0,0,9,6,25,625,99,99,1,212828,457388,352.276960784314
2015071385,1,3,0,,,,,20,0,161,8053,20,2015,5,71,4,1,7,2,2,3,0,1,1,2,3,1,1,1,9,9,9,0,0,9,5,51,511,99,99,1,180660,664462,3255.31770833333
2015071457,1,4,0,,,,,4,0,2368,,11,2015,6,73,4,1,5,2,4,0,2,5,1,3,3,1,1,1,9,9,9,0,0,9,2,24,245,99,99,1,209093,764671,1199.32894736842
2015071465,1,4,0,,,,,807,0,80,,14,2015,2,19,4,5,2,2,8,2,0,2,1,3,3,3,1,1,1,2,9,0,0,9,2,22,222,99,99,1,242767,752990,278.049242424242
2015071479,1,4,0,,,,,581,0,53,,51,2015,12,26,4,5,3,2,1,9,0,0,0,0,5,6,9,9,9,9,9,1,2,2,4,11,411,99,99,1,192410,700016,489.004166666667
2015071507,1,4,0,,,,,431,0,120,,52,2015,5,53,4,1,4,2,8,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,4,44,442,99,99,1,179307,651414,2289.74583333333
2015071561,2,4,0,,,,,60,0,638,,43,2015,9,57,4,1,5,2,3,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,7,77,77,99,99,1,210614,612335,761.132629107981
2015071572,1,4,0,,,,,367,0,50,,61,2015,9,37,4,1,7,2,11,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,1,12,112,99,99,1,204105,620299,139.125
2015071598,1,3,0,,,,,40,531,3012,4198,51,2015,4,29,4,1,5,2,2,0,2,2,1,4,3,1,1,1,9,9,9,0,0,9,4,42,421,99,99,1,193234,674619,1020.0569047619
2015071666,1,3,0,,,,,4,44,1093,311,20,2015,10,35,4,1,3,2,4,1,0,6,1,3,3,1,9,1,9,9,9,0,0,9,5,53,513,99,99,1,182603,657534,1149.90548245614
2015071697,1,4,0,,,,,5,0,120,,51,2015,4,32,4,1,4,2,4,0,2,5,1,4,3,1,1,1,9,9,9,0,0,9,4,22,422,99,99,1,192529,669447,1771.6724137931
2015071752,1,4,0,,,,,35,0,289,,38,2015,1,51,4,1,6,2,5,3,0,4,1,3,3,2,2,2,9,9,9,0,0,9,6,12,612,99,99,1,187641,611502,270.231981981982
2015071863,1,4,0,,,,,70,0,638,,11,2015,8,69,4,1,4,2,5,0,3,5,0,2,3,1,1,1,9,9,9,0,0,9,2,24,246,99,99,1,217037,755632,979.119212962963
2015071879,1,4,0,,,,,5,0,40,,20,2015,3,71,4,1,5,2,3,1,0,5,0,4,3,1,1,1,9,9,9,0,0,9,5,51,511,99,99,1,185023,670949,1834.31752873563
2015072151,1,4,0,,,,,85,0,385,,12,2015,7,61,4,1,5,2,3,2,0,4,2,3,3,1,1,1,9,9,9,0,0,9,2,12,212,99,99,1,244336,756971,1080.78009259259
2015072160,1,4,0,,,,,89,0,53,,11,2015,6,36,4,1,3,2,2,3,0,5,1,3,3,1,1,1,9,9,9,0,0,9,2,45,245,99,99,1,214449,768995,470.284259259259
2015072187,1,3,0,,,,,66,722,333,9456,11,2015,10,11,3,5,5,2,2,0,3,5,1,5,3,3,1,1,9,9,9,0,0,9,2,23,235,99,99,1,210501,730936,379.71130952381
2015072191,1,4,0,,,,,20,0,92,,20,2015,7,63,4,1,4,2,3,1,0,3,1,4,3,1,1,6,9,9,9,0,0,9,5,53,513,99,99,1,177516,659700,3943.83680555556
2015072232,2,4,0,,,,,60,0,614,,43,2015,4,58,4,1,5,2,2,2,0,4,1,2,3,1,1,1,6,2,9,0,0,9,7,77,77,99,99,1,211140,610606,761.132629107981
2015072249,1,4,0,,,,,386,0,163,,61,2015,5,28,4,1,6,2,5,2,0,4,1,3,3,1,1,1,9,9,9,0,0,9,1,11,111,99,99,1,214753,630858,183.275462962963
2015072457,1,3,0,,,,,40,224,1587,3898,34,2015,1,49,4,1,4,2,5,0,2,5,1,3,3,1,1,1,9,9,9,0,0,9,6,26,626,99,99,1,184540,552872,971.54380952381
2015072602,1,4,0,,,,,4,0,1444,,51,2015,7,21,4,5,4,2,3,0,2,5,1,3,3,10,1,1,9,9,9,0,0,9,4,41,411,99,99,1,190838,690071,1159.22171052632
2015072644,1,4,0,,,,,581,0,144,,11,2015,9,78,4,5,2,2,2,2,0,4,1,3,4,5,1,1,9,9,9,0,0,9,3,24,324,99,99,1,200659,698851,469.0375
2015072727,1,3,0,,,,,40,443,2753,745,52,2015,12,6,4,5,6,2,2,0,3,5,1,5,3,3,1,1,9,9,9,0,0,9,4,43,432,99,99,1,191319,651545,671.090476190476
2015072992,1,4,0,,,,,20,0,171,,20,2015,8,25,4,5,3,2,17,1,0,5,1,4,3,6,1,1,9,9,9,0,0,9,5,51,511,99,99,1,181054,665355,3942.046875
2015073091,1,3,0,,,,,35,38,325,599,38,2015,6,90,4,5,7,2,2,2,0,3,1,3,3,3,1,1,9,9,9,0,0,9,6,61,612,99,99,1,190867,613239,177.283783783784
2015073114,1,4,0,,,,,4,0,1530,,51,2015,10,71,4,1,2,2,11,0,3,5,1,3,3,1,1,1,9,9,9,0,0,9,4,41,411,99,99,1,191495,698572,1157.56403508772
2015073156,1,4,0,,,,,20,0,195,,20,2015,3,79,4,5,2,2,3,1,0,5,1,4,3,5,1,1,9,9,9,0,0,9,5,51,511,99,99,1,181605,667683,3971.14236111111
2015073313,1,4,0,,,,,2,0,210,,20,2015,11,85,4,5,5,2,1,1,0,3,1,3,3,3,1,1,9,9,9,1,2,2,5,51,511,99,99,1,181034,671341,1978.44010416667
2015073347,1,3,0,,,,,77,754,612,1357,14,2015,12,95,4,5,3,2,10,3,0,1,1,3,3,3,2,2,9,9,9,0,0,9,2,25,237,99,99,1,232723,740795,896.894886363636
2015074074,1,4,0,,,,,40,0,2488,,52,2015,1,72,4,5,5,2,2,0,3,5,1,3,3,3,2,2,9,9,9,0,0,9,4,44,441,99,99,1,179450,630601,1020.0569047619
2015074128,1,4,0,,,,,20,0,235,,20,2015,11,65,4,1,2,2,4,0,2,3,1,4,3,1,1,1,9,9,9,0,0,9,5,51,511,99,99,1,182234,671486,3971.14236111111
2015074163,2,4,0,,,,,375,0,200,,43,2015,3,80,4,5,2,2,3,3,0,4,1,4,3,3,1,1,9,9,9,0,0,9,7,76,999,99,99,1,212216,623598,344.3046875
2015074374,1,4,0,,,,,5614,0,38,,51,2015,9,4,4,5,5,2,3,0,3,3,1,3,3,3,1,1,9,9,9,0,0,9,4,41,412,99,99,1,199497,687769,610.826388888889
2015074395,1,4,0,,,,,8900,0,601,,12,2015,9,49,4,1,3,2,9,3,0,4,1,3,3,1,1,1,9,9,9,0,0,9,2,21,213,99,99,1,250624,763349,268.114583333333
2015074782,1,3,0,,,,,4,461,1128,313,20,2015,11,51,4,1,2,2,2,0,2,5,1,3,4,1,1,1,9,9,9,0,0,9,5,52,512,99,99,1,184091,660595,1157.56403508772
2015074964,2,4,0,,,,,5,0,260,,41,2015,5,79,4,5,6,2,8,0,2,6,1,3,3,6,1,1,2,4,9,0,0,9,7,77,77,99,99,1,205841,667444,1314.64942528736
2015075096,1,4,0,,,,,20,0,100,,20,2015,5,55,4,1,3,2,3,1,0,5,1,4,4,1,1,1,9,9,9,0,0,9,5,51,511,99,99,1,177510,660492,3942.046875
2015075311,1,4,0,,,,,79,0,208,,14,2015,9,75,4,5,6,2,5,1,0,4,1,3,3,6,1,1,9,9,9,0,0,9,2,37,237,99,99,1,224545,738777,891.200757575758
2015075415,1,4,0,,,,,66,0,290,,11,2015,2,45,4,1,1,2,5,2,0,4,1,3,3,1,1,1,9,9,9,0,0,9,2,35,235,99,99,1,212427,727185,373.348214285714
2015075435,1,3,0,,,,,35,232,56,565,38,2015,6,33,4,1,6,2,2,0,3,5,1,2,3,1,1,1,9,9,9,0,0,9,6,11,611,99,99,1,168029,618051,270.231981981982
2015076035,2,4,0,,,,,446,0,270,,41,2015,2,77,4,5,2,2,4,3,0,3,1,2,3,3,1,1,9,9,9,0,0,9,7,77,77,99,99,1,207753,664577,888.383333333333
2015076084,1,3,0,,,,,40,0,2868,765,51,2015,12,89,4,5,5,2,1,0,2,4,1,3,3,3,1,1,9,9,9,4,3,9,4,42,422,99,99,1,191087,662534,1020.0569047619
2015076098,1,4,0,,,,,6,0,1241,,52,2015,2,64,4,1,6,2,3,0,2,7,1,5,3,1,1,1,9,9,9,0,0,9,4,31,431,99,99,1,195717,652726,1164.29166666667
2015076180,1,4,0,,,,,80,0,1940,,34,2015,11,56,4,1,2,2,2,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,6,23,623,99,99,1,210231,571277,129.6875
2015076199,1,4,0,,,,,31,0,230,,34,2015,11,48,4,1,1,2,10,1,0,5,1,3,3,1,1,1,9,9,9,0,0,9,6,23,623,99,99,1,195135,575511,471.746212121212
2015076266,1,4,0,,,,,4,0,1430,,51,2015,6,31,4,1,4,2,2,0,2,5,1,3,4,1,1,1,9,9,9,0,0,9,4,41,411,99,99,1,190614,688698,1159.22171052632
2015076348,1,4,0,,,,,6,0,1477,,51,2015,11,75,4,5,1,2,19,0,2,7,1,4,3,4,1,1,9,9,9,0,0,9,4,21,421,99,99,1,196509,674360,1682.15079365079
2015076369,1,4,0,,,,,31,0,157,,34,2015,7,54,4,1,4,2,5,2,0,3,1,3,3,1,1,1,9,9,9,0,0,9,6,23,623,99,99,1,189818,580404,463.185606060606
2015076454,2,4,0,,,,,90,0,3006,,43,2015,9,34,4,1,3,2,5,3,0,4,1,3,1,1,3,1,9,9,9,0,0,9,7,77,77,99,99,1,244914,643294,343.301820728291
2015076783,1,4,0,,,,,3,0,2330,,38,2015,3,63,4,1,1,2,5,0,2,5,1,2,3,1,1,1,9,9,9,0,0,9,6,11,611,99,99,1,168098,621755,755.811708860759
2015076811,1,4,0,,,,,20,0,173,,20,2015,12,51,4,1,2,2,3,1,0,6,1,5,3,1,1,1,9,9,9,0,0,9,5,51,511,99,99,1,181093,665547,3971.14236111111
2015077007,1,4,0,,,,,574,0,180,,11,2015,4,82,4,5,4,2,5,2,0,4,1,4,4,3,1,1,9,9,9,0,0,9,3,24,324,99,99,1,202091,707713,783.875
2015077305,1,3,0,,,,,38,3835,196,629,61,2015,11,75,4,5,1,2,2,0,3,4,0,1,3,3,1,1,9,9,9,0,0,9,1,11,112,99,99,1,198387,629172,775.449494949495
2015077522,2,4,0,,,,,55,0,98,,41,2015,11,46,4,1,1,2,5,3,0,4,1,3,3,1,1,1,9,9,9,0,0,9,7,77,77,99,99,1,197538,675581,717.415364583333
2015077602,1,3,0,,,,,705,,,,11,2015,10,90,4,5,6,2,2,0,2,3,1,3,3,4,1,1,9,9,9,0,0,9,3,31,311,99,99,3,202423,741746,218.319444444444
2015077933,2,4,0,,,,,60,0,350,,43,2015,3,68,4,1,5,2,5,3,0,4,1,3,3,1,1,1,9,9,9,0,0,9,7,77,77,99,99,1,202349,593703,761.132629107981
2015077939,1,4,0,,,,,31,0,634,,34,2015,6,75,4,1,3,2,5,2,0,4,1,3,3,1,1,1,9,9,9,0,0,9,6,23,623,99,99,1,228324,565036,457.80303030303
2015077963,2,4,0,,,,,437,0,94,,43,2015,4,70,4,1,1,2,8,0,2,4,1,3,3,1,2,2,6,2,9,0,0,9,1,11,111,99,99,1,224320,638183,742.504166666667
2015077968,1,4,0,,,,,232,0,576,,38,2015,8,38,4,1,1,2,1,0,3,3,1,4,3,1,1,1,9,9,9,1,2,2,6,14,614,99,99,1,161777,602625,351.511458333333
2015078243,1,4,0,,,,,5714,0,61,,51,2015,4,46,4,1,1,2,5,3,0,4,1,2,3,1,1,1,9,9,9,0,0,9,4,41,412,99,99,1,202488,696168,791.986111111111
2015078295,1,4,0,,,,,806,0,52,,14,2015,8,45,4,1,7,2,2,3,0,4,1,3,3,1,1,1,9,9,9,0,0,9,2,22,222,99,99,1,237859,751798,207.428571428571
2015078512,1,4,0,,,,,6,0,1429,,51,2015,11,25,4,5,4,2,8,0,2,7,1,4,3,6,1,1,6,4,5,0,0,9,4,42,422,99,99,1,194929,670119,1739.08333333333
2015078520,1,4,0,,,,,31,0,670,,34,2015,4,45,1,1,7,2,11,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,6,24,624,99,99,1,231155,563329,340.337121212121
2015078707,1,4,0,,,,,85,0,260,,12,2015,8,77,4,5,5,2,3,9,0,0,0,0,5,6,9,9,9,9,9,0,0,9,2,24,242,99,99,1,232805,759852,1080.78009259259
2015078982,1,3,0,,,,,4,0,1853,393,11,2015,12,77,4,5,2,2,2,0,2,5,1,3,3,3,1,1,9,9,9,0,0,9,3,32,321,99,99,1,196542,729821,1157.56403508772
2015079064,1,4,0,,,,,20,0,190,,20,2015,12,36,4,1,4,2,2,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,5,51,511,99,99,1,181478,667195,3943.83680555556
2015079232,1,4,0,,,,,4,0,2442,,11,2015,7,4,4,5,1,2,5,2,0,4,1,3,3,5,1,1,9,9,9,0,0,9,2,24,245,99,99,1,210320,771947,1158.40197368421
2015079235,1,4,0,,,,,25,,,,34,2015,9,72,4,1,7,2,1,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,6,23,623,99,99,3,192197,567641,205.062865497076
2015079329,1,4,0,,,,,40,0,2810,,52,2015,5,95,4,5,3,2,5,3,0,3,1,3,3,5,1,1,9,9,9,0,0,9,4,32,432,99,99,1,191159,655755,964.176428571429
2015079621,1,4,0,,,,,431,0,167,,52,2015,7,49,4,1,6,2,4,0,2,7,1,4,3,1,3,1,9,9,9,0,0,9,4,44,442,99,99,1,182837,649028,1835.80625
2015079674,1,4,0,,,,,90,0,4356,,12,2015,9,63,3,1,4,2,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,21,213,99,99,1,251196,758888,347.038515406162
2015079790,1,4,0,,,,,804,0,18,,12,2015,5,63,4,1,6,2,2,3,0,4,1,3,3,1,1,1,9,9,9,0,0,9,2,24,241,99,99,1,231840,753314,145.135416666667
2015079984,1,4,0,,,,,35,0,76,,38,2015,7,70,4,1,5,2,2,0,2,5,1,3,4,1,1,1,9,9,9,0,0,9,6,61,611,99,99,1,169569,617411,501.632882882883
2015080209,1,4,0,,,,,431,0,200,,52,2015,2,34,4,1,2,2,8,9,0,0,0,0,5,11,9,9,6,9,9,0,0,9,4,43,432,99,99,1,185659,647498,2279.61875
2015080352,1,4,0,,,,,80,0,1940,,34,2015,3,4,4,5,5,2,10,9,0,0,0,0,5,6,9,9,9,9,9,0,0,9,6,23,623,99,99,1,210231,571277,130.135416666667
2015080923,1,3,0,,,,,20,0,35,8078,52,2015,9,95,4,5,2,2,5,2,0,1,0,3,4,3,1,1,9,9,9,0,0,9,4,44,442,99,99,1,177091,654135,3971.14236111111
2015081092,1,4,0,,,,,721,0,20,,11,2015,3,41,4,1,4,2,10,3,0,4,1,3,3,1,1,1,9,9,9,0,0,9,3,21,321,99,99,1,197367,735144,279.336805555556
2015081191,1,4,0,,,,,44,0,243,,52,2015,12,75,4,5,5,2,4,0,2,2,1,3,3,5,1,1,9,9,9,0,0,9,4,43,432,99,99,1,188482,648628,811.878360215054
2015081203,1,4,0,,,,,4,0,569,,38,2015,4,65,2,1,4,2,2,0,1,5,1,5,3,1,1,1,9,9,9,0,0,9,6,14,614,99,99,1,159518,612586,1159.22171052632
2015081567,1,4,0,,,,,784,0,261,,12,2015,8,7,4,5,3,2,10,1,0,3,1,2,3,3,1,1,9,9,9,0,0,9,2,24,242,99,99,1,226572,758461,594.216145833333
2015082017,1,3,0,,,,,77,0,574,3768,14,2015,2,61,4,1,1,2,2,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,25,237,99,99,1,229420,741433,928.028409090909
2015082332,1,4,0,,,,,2,0,380,,51,2015,11,73,4,5,6,2,17,0,2,5,1,4,4,6,1,1,9,9,9,0,0,9,4,41,411,99,99,1,186482,686709,1601.39583333333
2015082427,1,3,0,,,,,1,443,189,3993,52,2015,11,78,4,5,7,2,3,0,3,4,1,2,3,4,1,1,9,9,9,0,0,9,4,31,431,99,99,1,194004,651497,1537.60138888889
2015082519,1,4,0,,,,,38,0,250,,61,2015,7,59,4,1,1,2,4,3,0,4,1,2,3,1,1,1,9,9,9,0,0,9,1,12,112,99,99,1,201409,633045,775.449494949495
2015082620,2,4,0,,,,,90,0,3433,,41,2015,1,63,4,1,3,2,5,2,0,4,1,3,3,1,1,1,9,9,9,0,0,9,7,77,77,99,99,1,252037,680999,343.301820728291
2015082769,1,4,0,,,,,75,0,334,,11,2015,9,49,4,1,7,2,3,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,2,23,235,99,99,1,214158,734887,618.76463963964
2015082912,2,4,0,,,,,60,0,400,,43,2015,9,46,2,1,3,2,5,2,0,4,1,3,3,1,1,1,9,9,9,0,0,9,7,77,77,99,99,1,203975,598028,740.272887323944
2015083529,1,4,0,,,,,44,0,310,,52,2015,12,50,4,1,2,2,1,0,2,5,1,4,3,1,1,1,9,9,9,1,2,1,4,44,442,99,99,1,184768,653927,806.701612903226
2015083725,1,4,0,,,,,4,0,570,,38,2015,5,51,4,1,2,2,2,0,3,5,1,2,4,1,1,1,9,9,9,0,0,9,6,14,614,99,99,1,159575,612691,1157.56403508772
2015083744,1,4,0,,,,,784,0,141,,12,2015,12,29,4,1,5,2,5,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,2,41,241,99,99,1,224620,749515,570.921875
2015083859,1,4,0,,,,,471,0,90,,51,2015,12,43,4,1,5,2,3,0,2,5,1,0,3,1,1,1,9,9,9,0,0,9,4,42,422,99,99,1,193601,663900,1338.81770833333
2015084006,1,3,0,,,,,412,,,,52,2015,9,83,4,5,7,2,1,0,2,3,1,4,3,3,3,1,9,9,9,1,1,1,4,44,442,99,99,3,181491,652562,518.88671875
2015084410,1,4,0,,,,,40,0,470,,34,2015,9,95,4,5,5,2,8,2,0,4,1,4,3,4,1,1,6,2,9,0,0,9,6,27,627,99,99,1,196562,470114,1020.0569047619
2015084496,1,3,0,,,,,4,0,599,271,38,2015,12,53,4,1,6,2,2,0,3,5,1,2,3,1,1,1,9,9,9,0,0,9,6,14,614,99,99,1,160742,615188,905.887280701754
2015084532,1,4,0,,,,,4,0,522,,38,2015,9,66,3,1,3,2,2,0,3,5,1,3,3,1,1,1,9,9,9,0,0,9,6,14,614,99,99,1,157250,608512,1149.90548245614
2015084700,1,4,0,,,,,395,0,10,,61,2015,12,36,4,1,1,2,5,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,1,11,111,99,99,1,201965,631468,267.286764705882
