pk_teuna_fikt,sug_tik,THUM_GEOGRAFI,SUG_DEREH,SEMEL_YISHUV,REHOV1,REHOV2,BAYIT,ZOMET_IRONI,KVISH1,KVISH2,KM,ZOMET_LO_IRONI,YEHIDA,SHNAT_TEUNA,HODESH_TEUNA,SHAA,SUG_YOM,YOM_LAYLA,YOM_BASHAVUA,HUMRAT_TEUNA,SUG_TEUNA,HAD_MASLUL,RAV_MASLUL,MEHIRUT_MUTERET,TKINUT,ROHAV,SIMUN_TIMRUR,TEURA,MEZEG_AVIR,PNE_KVISH,SUG_EZEM,MERHAK_EZEM,LO_HAZA,OFEN_HAZIYA,MEKOM_HAZIYA,KIVUN_HAZIYA,MAHOZ,NAFA,EZOR_TIVI,MAAMAD_MINIZIPALI,ZURAT_ISHUV,STATUS_IGUN,X,Y
2014081588,1,1,2,2034,104,,9999,,,,,,12,2014,9,49,4,1,1,3,2,3,0,1,1,3,3,1,1,1,9,9,9,0,0,9,2,21,213,99,18,2,251161,765308
2014081603,1,1,1,9500,147,145,,1550005,,,,,11,2014,10,30,4,1,2,3,1,0,3,1,1,3,3,1,1,1,9,9,9,3,3,1,3,31,311,0,16,1,207881,747728
2014081619,1,1,1,3000,1636,,,,,,,,61,2014,9,93,4,5,6,3,2,0,3,1,1,2,3,3,1,1,9,9,9,0,0,9,1,11,111,0,12,3,220834,630057
2014081629,1,1,4,0,,,,,6,0,2119,,11,2014,5,25,4,1,1,3,19,0,2,5,1,5,3,1,1,1,9,9,9,0,0,9,3,11,311,99,99,1,210022,733161
2014081632,1,1,1,3000,348,349,,10310143,,,,,61,2014,5,46,4,1,6,2,2,3,0,1,0,3,3,1,3,1,9,9,9,0,0,9,1,11,111,0,12,1,220707,632450
2014081637,1,1,2,7900,226,,35,,,,,,51,2014,6,85,4,5,1,3,4,3,0,1,1,3,3,3,1,1,9,9,9,0,0,9,4,42,422,0,13,1,190003,666081
2014081638,1,1,2,6200,423,,1,,,,,,20,2014,10,96,2,5,4,3,1,0,3,1,1,3,3,3,1,1,9,9,9,3,3,2,5,51,513,0,14,1,176701,659139
2014081644,1,1,1,7900,129,124,,9380014,,,,,51,2014,5,7,4,5,6,3,2,0,3,1,1,5,3,3,1,1,9,9,9,0,0,9,4,42,422,0,13,1,188866,666700
2014081648,1,1,4,0,,,,,20,0,142,,20,2014,8,89,4,5,6,2,1,1,0,3,1,5,3,3,1,1,9,9,6,8,0,9,5,51,511,99,99,1,179912,662773
2014081659,1,1,2,5000,3021,,9999,,,,,,20,2014,9,39,4,1,1,3,2,3,0,1,1,2,3,1,1,1,9,9,9,0,0,9,5,51,511,0,13,3,182076,668288
2014081684,1,1,1,7800,266,149,,8040003,,,,,11,2014,9,42,4,1,1,3,3,0,3,1,1,2,3,1,1,1,9,9,9,3,3,1,3,32,324,99,16,1,196756,708616
2014081692,1,1,2,3000,1508,,4,,,,,,61,2014,11,61,4,1,2,2,1,0,3,1,1,2,3,1,2,2,9,9,9,3,2,9,1,11,111,0,12,1,220824,631272
2014081694,1,1,2,6900,0,,9999,,,,,,51,2014,5,55,4,1,2,3,2,0,2,1,1,4,3,1,1,1,9,9,9,0,0,9,4,42,421,0,14,2,191927,676431
2014081696,1,1,1,7300,513,417,,9510006,,,,,14,2014,6,53,4,1,6,3,2,0,3,1,1,3,3,1,1,1,9,9,9,0,0,9,2,23,237,0,25,1,227652,733197
2014081700,1,1,4,0,,,,,65,0,720,,14,2014,10,63,4,1,6,3,3,2,0,4,1,3,3,11,2,2,9,9,9,0,0,9,2,22,222,99,99,1,238305,743780
2014081709,1,1,1,6200,221,201,,7670023,,,,,20,2014,8,73,4,1,1,3,1,1,0,1,1,0,3,1,1,1,9,9,9,3,4,1,5,51,513,0,14,1,176086,658928
2014081727,1,1,1,5000,1037,1555,,80150537,,,,,20,2014,10,35,4,1,5,3,4,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,5,51,511,0,13,1,180625,665103
2014081732,1,1,2,70,302,,9999,,,,,,38,2014,6,73,4,1,1,3,8,0,3,1,1,3,3,1,1,1,1,1,7,0,0,9,6,61,613,0,13,3,167208,633222
2014081741,1,1,3,0,,,,,4,0,797,293,38,2014,9,70,4,1,2,3,2,3,0,1,1,2,3,1,1,1,9,9,9,0,0,9,4,44,441,99,99,1,168834,632229
2014081757,1,1,2,6100,401,,57,,,,,,20,2014,10,27,2,5,4,3,7,2,0,1,1,2,3,6,1,1,9,9,9,0,0,9,5,51,512,0,14,1,183416,666161
2014081777,1,1,3,0,,,,,3,7,2550,4225,52,2014,7,41,4,1,6,1,3,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,4,41,441,99,99,1,184986,634619
2014081779,1,1,1,7400,607,,,,,,,,51,2014,8,70,4,1,2,3,2,0,4,1,1,3,2,1,1,1,9,9,9,0,0,9,4,41,411,0,13,3,187453,690970
2014081807,1,1,2,70,0,,9999,,,,,,38,2014,4,27,3,1,7,2,8,9,0,0,0,0,5,11,9,9,6,9,9,0,0,9,6,61,613,0,13,2,166906,633762
2014081811,1,1,4,0,,,,,85,0,220,,12,2014,6,57,4,1,1,3,3,0,3,5,1,4,3,1,1,1,9,9,9,0,0,9,2,24,242,99,99,1,229189,758891
2014081815,1,1,2,490,0,,9999,,,,,,12,2014,5,95,4,5,6,3,1,3,0,1,1,3,3,3,1,1,9,9,9,0,0,9,2,24,242,99,27,2,225415,760089
2014081816,1,1,3,0,,,,,781,22,34,9756,11,2014,6,75,4,1,1,3,2,1,0,1,1,3,3,1,1,1,9,9,9,0,0,9,3,31,311,99,99,1,208805,746687
2014081820,1,1,3,0,,,,,4,0,2205,433,11,2014,9,72,4,1,7,3,2,0,3,1,1,5,3,1,1,1,9,9,9,0,0,9,3,31,311,99,99,1,208204,748966
2014081836,1,1,2,3000,1270,,9999,,,,,,61,2014,7,57,4,1,3,3,1,3,0,1,0,2,3,1,1,1,9,9,9,3,3,9,1,11,111,0,12,3,215940,629193
2014081883,1,1,1,246,176,179,,440002,,,,,34,2014,6,88,4,5,4,3,2,3,0,1,1,2,3,3,1,1,9,9,9,0,0,9,6,62,621,0,16,1,161323,591921
2014081902,1,1,1,6600,401,403,,9520031,,,,,20,2014,6,75,4,1,3,3,1,0,5,1,1,4,3,1,1,1,9,9,9,3,3,2,5,51,513,0,14,1,179749,658868
2014081909,1,1,2,9500,238,,9999,,,,,,11,2014,6,82,4,5,4,3,1,0,3,1,1,2,4,3,1,1,9,9,9,3,3,1,3,31,311,0,16,3,209041,750087
2014081913,1,1,2,6100,891,,12,,,,,,20,2014,7,56,4,1,2,3,1,1,0,1,1,4,4,1,1,1,9,9,7,8,0,9,5,51,512,0,14,3,185198,665203
2014081940,1,1,1,7900,144,1036,,70013,,,,,51,2014,5,52,2,1,2,3,2,0,3,1,1,2,3,1,1,1,9,9,9,0,0,9,4,42,422,0,13,1,189826,668116
2014081941,1,1,3,0,,,,,85,0,165,1393,12,2014,9,81,4,5,1,3,2,0,2,5,1,3,3,3,1,1,9,9,9,0,0,9,2,24,242,99,99,1,224033,757900
2014081943,1,1,1,9000,921,811,,8410022,,,,,34,2014,7,20,4,5,2,3,2,0,3,3,1,5,3,3,1,1,9,9,9,0,0,9,6,62,623,0,13,1,180300,572556
2014081962,1,1,4,0,,,,,40,0,2270,,38,2014,10,5,4,5,7,2,8,9,0,0,0,0,5,6,9,9,6,4,9,0,0,9,6,61,612,99,99,1,176766,611797
2014081969,1,1,2,8700,360,,9999,,,,,,51,2014,8,53,4,1,4,3,4,0,2,1,1,3,3,1,1,1,9,9,9,0,0,9,4,42,421,0,15,3,188723,678294
2014081981,1,1,1,2730,0,,,,,,,,51,2014,4,50,3,1,7,3,3,0,2,1,1,3,2,1,1,1,9,9,9,0,0,9,4,41,412,0,26,2,200789,685696
2014082021,1,1,4,0,,,,,98,0,111,,12,2014,8,91,4,5,2,3,5,3,0,4,1,2,4,5,1,1,9,9,9,0,0,9,2,94,294,99,99,1,261448,733499
2014082029,1,1,1,3000,4753,4809,,25620736,,,,,61,2014,8,64,4,1,4,3,2,0,1,1,1,3,3,1,1,1,9,9,9,0,0,9,1,11,111,0,12,1,222779,636525
2014082042,1,1,2,6100,837,,9999,,,,,,20,2014,5,93,4,5,2,3,15,0,3,1,1,0,3,3,1,1,9,9,9,0,0,9,5,51,512,0,14,2,184544,665993
2014082068,1,1,2,7600,0,,9999,,,,,,12,2014,9,51,4,1,1,3,1,0,3,1,1,3,3,1,1,1,9,9,9,3,3,2,2,24,246,0,16,2,208216,759269
2014082076,1,1,2,7200,101,,9999,,,,,,52,2014,11,79,4,5,3,3,4,9,0,0,0,0,5,6,9,9,9,9,9,0,0,9,4,44,442,0,16,3,182107,649138
2014082086,1,1,1,3000,1750,1738,,60534,,,,,61,2014,6,68,4,1,4,3,2,1,0,1,1,2,3,1,1,1,9,9,9,0,0,9,1,11,111,0,12,1,221200,628722
2014082147,1,1,1,7800,104,257,,8760003,,,,,11,2014,8,43,4,1,4,3,2,3,0,1,1,4,3,1,1,1,9,9,9,0,0,9,3,32,324,99,16,1,195976,709461
2014082161,1,1,1,2650,209,211,,22130054,,,,,20,2014,6,81,4,5,5,3,1,3,0,1,1,2,3,3,1,1,9,9,9,3,3,1,5,51,511,0,16,1,184752,672055
2014082164,1,1,4,0,,,,,35,,,,38,2014,8,28,4,1,3,2,2,0,3,5,1,3,3,1,1,1,9,9,9,0,0,9,6,12,612,99,99,3,187650,611516
2014082175,1,1,3,0,,,,,20,1,132,1,20,2014,11,39,4,1,1,3,4,0,2,3,1,4,3,1,2,2,9,9,9,0,0,9,5,51,511,99,99,1,180079,661606
2014082176,1,1,2,3000,1105,,9999,,,,,,61,2014,8,10,4,5,2,3,8,1,0,1,1,3,4,3,1,1,5,2,9,0,0,9,1,11,111,0,12,3,218795,632247
2014082187,1,2,2,3570,120,,10,,,,,,41,2014,11,19,4,5,7,3,8,1,0,1,1,2,3,6,1,1,2,1,9,0,0,9,7,77,777,0,17,3,219601,667719
2014082192,1,1,1,8700,161,143,,560001,,,,,51,2014,12,1,4,5,2,3,2,3,0,1,1,2,3,6,2,2,9,9,9,0,0,9,4,42,421,0,15,1,188798,676795
2014082200,1,1,2,7900,230,,13,,,,,,51,2014,6,84,4,5,2,2,1,2,0,1,1,2,3,3,1,1,9,9,9,1,2,1,4,42,422,0,13,1,189310,665896
2014082221,1,2,4,0,,,,,356,0,20,,43,2014,8,63,4,1,1,2,5,3,0,1,1,2,3,1,1,1,9,9,9,0,0,9,7,77,77,99,99,1,221475,618755
2014082230,1,1,1,6600,970,1024,,11100285,,,,,20,2014,11,33,4,1,6,3,1,0,3,1,1,1,3,1,1,1,9,9,9,3,3,1,5,51,513,0,14,1,178847,657650
2014082233,1,1,3,0,,,,,4,0,569,267,38,2014,9,59,1,1,6,3,2,0,3,5,1,3,3,1,1,1,9,9,9,0,0,9,6,14,614,99,99,1,159487,612534
2014082235,1,1,3,0,,,,,722,0,17,1199,11,2014,10,80,4,5,2,3,2,0,3,5,1,4,3,3,1,1,9,9,9,0,0,9,2,23,235,99,99,1,210402,730892
2014082239,1,2,2,3616,141,,1,,,,,,43,2014,6,81,4,5,2,3,2,1,0,1,1,3,3,10,1,1,9,9,9,0,0,9,7,77,777,0,16,1,228417,630835
2014082252,1,1,1,2630,139,149,,300005,,,,,38,2014,11,79,4,5,4,3,1,3,0,1,1,3,4,6,1,1,9,9,9,3,3,2,6,61,612,0,15,1,178366,612772
2014082253,1,1,1,5000,1352,1620,,18630532,,,,,20,2014,10,31,4,1,1,2,4,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,5,51,511,0,13,1,177459,662709
2014082292,1,1,4,0,,,,,6,0,,,11,2014,8,80,4,5,4,3,3,0,2,7,1,3,3,5,1,1,9,9,9,0,0,9,4,43,432,99,99,3,196661,655276
2014082309,1,1,2,7800,502,,59,,,,,,11,2014,11,49,4,1,7,2,8,9,0,0,0,0,5,11,9,9,1,2,9,0,0,9,3,32,324,99,16,1,199775,708704
2014082312,1,1,4,0,,,,,444,0,190,,51,2014,9,82,4,5,1,2,1,0,3,5,1,3,3,3,1,1,9,9,9,1,9,2,4,42,422,99,99,1,195371,665872
2014082317,1,1,3,0,,,,,444,531,274,4220,51,2014,8,89,4,5,4,3,2,0,3,5,1,5,3,3,1,1,9,9,9,0,0,9,4,42,421,99,99,1,195216,672804
2014082318,1,1,2,472,101,,10,,,,,,61,2014,5,65,4,1,1,3,3,3,0,1,1,2,3,1,1,1,9,9,9,0,0,9,1,11,111,99,28,1,210104,635048
2014082326,1,1,4,0,,,,,553,0,90,,51,2014,6,35,4,1,6,3,8,2,0,1,1,2,3,1,1,1,6,1,9,0,0,9,4,41,411,99,99,1,193137,685344
2014082328,1,2,4,0,,,,,60,0,990,,41,2014,5,16,4,5,4,3,10,1,0,4,1,3,3,4,1,1,9,9,9,0,0,9,7,77,77,99,99,1,225121,642376
2014082330,1,1,2,1309,111,,9999,,,,,,51,2014,6,38,4,1,1,3,1,0,3,1,1,2,1,1,1,1,9,9,9,0,0,9,4,42,422,0,16,3,196490,661707
2014082349,1,1,1,2620,249,,,,,,,,20,2014,6,76,4,1,4,3,2,3,0,1,1,3,3,11,1,1,9,9,9,0,0,9,5,51,512,0,16,3,185965,662813
2014082365,1,1,2,8600,1801,,9999,,,,,,20,2014,10,77,4,5,6,3,1,1,0,1,1,2,3,3,1,1,9,9,9,3,3,9,5,51,512,0,14,3,183653,662621
2014082369,1,1,2,6100,531,,70,,,,,,20,2014,10,1,4,5,6,1,7,0,2,1,1,0,3,3,1,1,9,9,7,0,0,9,5,51,512,0,14,3,184273,666464
2014082372,1,1,2,2710,0,,9999,,,,,,11,2014,11,82,4,5,7,3,10,9,0,0,0,0,5,6,9,9,9,9,9,0,0,9,3,32,323,0,25,2,214510,713989
2014082388,1,1,2,154,240,,9999,,,,,,51,2014,8,63,4,1,7,3,2,3,0,1,2,3,3,1,1,1,9,9,9,0,0,9,4,41,411,99,17,3,191957,683896
2014082407,1,1,1,6200,426,416,,8670043,,,,,20,2014,7,77,4,1,6,3,2,1,0,1,1,2,3,1,1,1,9,9,9,0,0,9,5,51,513,0,14,1,176543,659216
2014082415,1,1,1,70,189,429,,10150025,,,,,38,2014,10,35,3,1,6,3,1,0,1,1,1,4,3,1,1,1,9,9,9,3,3,1,6,61,613,0,13,1,165355,631967
2014082419,1,1,1,70,309,308,,10040001,,,,,38,2014,8,89,4,5,2,3,2,0,3,1,1,3,3,3,1,1,9,9,9,0,0,9,6,61,613,0,13,1,167328,632561
2014082438,1,1,2,195,0,,9999,,,,,,51,2014,8,7,4,5,3,3,9,3,0,1,2,2,3,3,1,1,9,9,9,0,0,9,4,41,411,99,16,2,192685,687283
2014082442,1,1,1,7900,634,730,,400053,,,,,51,2014,10,65,4,1,1,3,2,2,0,1,1,2,3,1,1,1,9,9,9,0,0,9,4,42,422,0,13,1,189979,664361
2014082451,1,1,2,874,120,,9999,,,,,,14,2014,12,33,4,1,3,3,2,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,2,23,237,0,16,3,222813,730550
2014082467,1,1,1,5000,934,924,,9100426,,,,,20,2014,8,95,4,5,4,3,2,3,0,1,1,2,3,3,1,1,9,9,9,0,0,9,5,51,511,0,13,1,179695,665819
2014082495,1,1,2,7900,129,,93,,,,,,51,2014,12,70,4,5,3,3,1,9,0,0,0,0,5,6,9,9,9,9,9,0,0,9,4,42,422,0,13,1,189070,665723
2014082499,1,1,1,5000,2412,2465,,21220744,,,,,20,2014,11,66,4,1,2,3,2,1,0,1,1,4,3,11,2,2,9,9,9,0,0,9,5,51,511,0,13,1,179128,660722
2014082511,1,1,2,5000,1554,,30,,,,,,20,2014,9,63,4,1,5,3,2,3,0,1,1,2,3,1,1,1,9,9,9,0,0,9,5,51,511,0,13,1,179893,663444
2014082540,1,1,4,0,,,,,386,0,90,,61,2014,9,32,4,1,1,2,9,2,0,4,1,2,3,1,1,1,9,9,9,0,0,9,1,11,111,99,99,1,209988,629452
2014082546,1,1,1,6900,340,702,,170007,,,,,51,2014,6,82,4,5,7,3,2,0,3,1,1,3,3,3,1,1,9,9,9,0,0,9,4,42,421,0,14,1,191129,676490
2014082547,1,1,4,0,,,,,77,0,580,,14,2014,11,77,4,5,1,3,2,3,0,5,1,5,3,3,1,1,9,9,9,0,0,9,2,25,237,99,99,1,229742,741327
2014082557,1,1,2,8600,401,,17,,,,,,20,2014,7,57,4,1,5,2,1,3,0,1,1,3,3,1,1,1,9,9,9,9,0,9,5,51,512,0,14,1,181445,665339
2014082572,1,1,2,8600,1011,,27,,,,,,20,2014,7,57,4,1,4,3,3,3,0,1,1,3,3,1,1,1,9,9,9,0,0,9,5,51,512,0,14,1,183046,665700
2014082576,1,1,2,5000,1143,,55,,,,,,20,2014,11,7,4,5,7,2,1,1,0,1,1,4,3,6,1,1,9,9,9,3,3,2,5,51,511,0,13,3,178077,664884
2014082578,1,1,2,8600,1011,,177,,,,,,20,2014,7,39,4,1,3,3,2,3,0,1,1,2,3,1,1,1,9,9,9,0,0,9,5,51,512,0,14,1,183625,664490
2014082591,1,1,1,9200,157,147,,150003,,,,,14,2014,12,11,4,5,7,3,2,3,0,1,1,3,3,3,1,1,9,9,9,0,0,9,2,23,231,0,17,1,246594,711538
2014082593,1,1,2,7900,1109,,43,,,,,,51,2014,7,31,4,1,3,3,5,3,0,1,1,2,3,1,1,1,2,2,9,0,0,9,4,42,422,0,13,1,186599,665992
2014082602,1,1,2,5000,2601,,9999,,,,,,20,2014,12,35,4,1,1,3,7,1,0,1,1,3,3,1,1,1,9,9,9,0,0,9,5,51,511,0,13,3,182309,662407
2014082629,1,1,1,9600,161,202,,50001,,,,,11,2014,11,31,4,1,2,3,2,0,3,1,1,4,4,1,2,2,9,9,9,0,0,9,3,31,311,0,16,1,207741,750956
2014082638,1,1,2,6600,947,,29,,,,,,20,2014,11,33,4,1,2,3,1,3,0,1,1,0,3,1,1,1,9,9,7,0,0,9,5,51,513,0,14,1,179974,657368
2014082650,1,1,2,5000,1555,,35,,,,,,20,2014,7,46,4,1,5,3,1,2,0,1,1,2,3,1,1,1,9,9,7,0,0,9,5,51,511,0,13,1,179592,663580
2014082670,1,1,1,7100,674,377,,10500002,,,,,38,2014,11,96,4,5,1,3,2,1,0,1,1,3,3,3,1,1,9,9,9,0,0,9,6,61,614,0,14,1,159095,619762
2014082675,1,1,4,0,,,,,5613,0,30,,51,2014,6,29,4,1,5,3,2,3,0,4,1,3,4,1,1,1,9,9,9,0,0,9,4,11,411,99,99,1,193769,689620
2014082678,1,1,2,1309,105,,9999,,,,,,51,2014,6,55,4,1,6,3,1,0,3,1,0,2,1,1,1,1,9,9,9,1,2,9,4,42,422,0,16,3,194988,662188
2014082694,1,1,2,6800,323,,9999,,,,,,11,2014,12,75,4,5,7,3,1,0,3,1,1,3,3,8,1,2,9,9,9,3,3,1,3,31,311,0,15,3,208791,745439
2014082709,1,1,3,0,,,,,65,650,73,1083,11,2014,7,85,4,5,1,2,2,0,3,5,1,4,3,3,1,1,9,9,9,0,0,9,3,32,324,99,99,1,196639,706172
2014082710,1,1,3,0,,,,,4,5,1228,323,20,2014,7,53,4,1,6,2,11,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,5,51,511,99,99,1,186556,670189
2014082723,1,1,2,6000,0,,9999,,,,,,11,2014,5,47,4,1,6,2,10,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,3,32,324,0,26,2,204157,702852
2014082729,1,1,1,8600,1649,1502,,17230223,,,,,20,2014,9,1,4,5,1,2,2,3,0,1,1,4,3,6,1,1,9,9,9,0,0,9,5,51,512,0,14,1,184066,663417
2014082731,1,1,1,5000,2328,2327,,14970816,,,,,20,2014,8,68,4,1,7,2,2,3,0,1,1,3,3,1,1,1,9,9,9,0,0,9,5,51,511,0,13,1,179272,662730
2014082739,1,1,1,2500,257,251,,15560001,,,,,11,2014,10,67,4,1,4,3,2,3,0,1,1,3,3,1,1,1,9,9,9,0,0,9,3,31,311,0,16,1,203639,743129
2014082762,1,2,4,0,,,,,55,0,125,,41,2014,10,94,1,5,5,3,2,2,0,4,1,2,3,3,1,1,9,9,9,0,0,9,7,77,77,99,99,1,199858,676679
2014082764,1,1,1,5000,2959,2766,,22440113,,,,,20,2014,6,47,4,1,6,3,2,0,3,1,1,0,3,1,1,1,9,9,9,0,0,9,5,51,511,0,13,1,182156,661387
2014082777,1,1,2,3000,436,,8,,,,,,61,2014,5,8,4,5,1,3,8,1,0,1,1,1,4,3,1,1,5,1,9,0,0,9,1,11,111,0,12,1,220771,632054
2014082778,1,1,2,2200,275,,9999,,,,,,34,2014,6,70,4,1,2,3,2,3,0,5,1,3,3,1,1,1,9,9,9,0,0,9,6,62,626,0,16,3,202834,552386
2014082779,1,1,2,3000,1134,,9999,,,,,,61,2014,11,71,4,5,3,2,1,0,3,1,1,2,2,3,1,1,9,9,9,3,3,1,1,11,111,0,12,3,219092,631615
2014082784,1,1,1,6600,944,304,,10230131,,,,,20,2014,6,45,4,1,3,3,3,3,0,1,1,1,3,1,1,1,9,9,9,0,0,9,5,51,513,0,14,1,180556,657650
2014082791,1,1,2,5000,1993,,9999,,,,,,20,2014,12,79,4,5,4,3,2,3,0,1,1,2,3,3,1,1,9,9,9,0,0,9,5,51,511,0,13,3,176964,662108
2014082793,1,1,2,3000,1714,,68,,,,,,61,2014,5,95,4,5,5,3,3,0,2,1,1,3,3,3,1,1,9,9,9,0,0,9,1,11,111,0,12,1,221185,629442
2014082804,1,1,1,6500,230,303,,9800053,,,,,11,2014,5,65,4,1,1,3,2,3,0,1,1,3,3,1,1,1,9,9,9,0,0,9,3,32,324,0,15,1,192714,705680
2014082806,1,1,1,6200,221,201,,7670023,,,,,20,2014,12,95,4,5,3,3,17,3,0,1,1,2,3,3,1,1,9,9,9,0,0,9,5,51,513,0,14,1,176086,658928
2014082826,1,1,2,2200,190,,9999,,,,,,34,2014,5,55,4,1,6,3,1,3,0,1,1,2,3,1,1,1,9,9,9,3,3,2,6,62,626,0,16,3,203327,553745
2014082831,1,1,2,7100,653,,9999,,,,,,38,2014,7,17,4,5,6,2,8,0,2,3,1,3,3,3,1,1,1,4,9,0,0,9,6,61,614,0,14,3,159893,618922
2014082842,1,1,3,0,,,,,232,241,271,1779,34,2014,11,73,4,5,7,3,2,2,0,5,1,4,3,3,1,1,9,9,9,0,0,9,6,22,622,99,99,1,146599,580446
2014082847,1,1,2,6900,590,,9999,,,,,,51,2014,8,65,4,1,2,3,1,3,0,1,1,3,4,1,1,1,9,9,9,0,0,9,4,42,421,0,14,3,191401,676008
2014082883,1,1,2,4000,1012,,184,,,,,,11,2014,9,83,4,5,3,1,1,0,2,1,1,2,3,3,1,1,9,9,9,3,3,2,3,31,311,0,13,1,201162,744927
2014082888,1,1,2,9000,202,,9999,,,,,,34,2014,10,85,4,5,5,3,2,1,0,1,1,3,4,3,1,1,9,9,9,0,0,9,6,62,623,0,13,3,180254,575166
2014082907,1,1,2,5000,456,,2,,,,,,20,2014,6,63,4,1,2,3,4,3,0,1,1,2,3,1,1,1,9,9,9,0,0,9,5,51,511,0,13,1,178685,666358
2014082923,1,1,4,0,,,,,34,0,10,,34,2014,12,38,4,1,3,2,10,0,2,5,0,3,4,1,1,1,9,9,9,0,0,9,6,21,621,99,99,1,162007,594158
2014082926,1,1,2,654,0,,9999,,,,,,11,2014,10,85,1,5,5,3,5,3,0,1,1,3,3,3,1,1,9,9,9,0,0,9,3,32,323,99,27,2,205073,712383
2014082939,1,1,1,7400,946,661,,10590359,,,,,51,2014,10,93,1,5,7,2,2,0,3,1,1,4,3,3,1,1,9,9,9,0,0,9,4,41,411,0,13,1,185940,688280
2014082955,1,2,2,3660,106,,1,,,,,,41,2014,8,6,4,5,1,3,8,3,0,1,1,2,3,3,1,1,2,2,9,0,0,9,7,77,777,99,19,1,213381,674252
2014082962,1,1,3,0,,,,,20,0,119,8066,20,2014,9,60,1,1,5,3,4,1,0,1,1,4,3,1,1,1,9,9,9,0,0,9,5,53,513,99,99,1,179238,660647
2014082964,1,1,1,7800,140,165,,8840066,,,,,11,2014,9,59,4,1,2,3,8,0,1,1,1,2,3,1,1,1,2,1,9,0,0,9,3,32,324,99,16,1,198003,708201
2014082965,1,1,2,5000,1143,,10,,,,,,20,2014,6,45,4,1,4,3,2,1,0,1,1,2,3,1,1,1,9,9,9,0,0,9,5,51,511,0,13,3,178077,664884
2014082979,1,1,3,0,,,,,402,0,56,4041,51,2014,8,81,4,5,1,3,1,0,3,1,1,3,3,3,1,1,9,9,9,3,4,1,4,42,421,99,99,1,189853,675890
2014082988,1,1,4,0,,,,,6,0,1824,,11,2014,12,85,4,5,7,3,11,0,2,3,1,4,3,5,2,2,9,9,9,0,0,9,3,32,323,99,99,1,203688,707089
2014082991,1,2,4,0,,,,,60,0,661,,43,2014,7,61,4,1,4,2,5,2,0,4,1,3,3,1,1,1,9,9,9,0,0,9,7,77,77,99,99,1,211283,614242
2014082996,1,1,1,7300,846,853,,9820001,,,,,14,2014,5,65,4,1,3,3,2,0,3,1,1,3,3,1,1,1,9,9,9,0,0,9,2,23,237,0,25,1,228204,732903
2014082997,1,1,1,9000,953,826,,140063,,,,,34,2014,6,63,4,1,4,3,2,1,0,1,1,3,3,1,1,1,9,9,9,0,0,9,6,62,623,0,13,1,179449,572552
2014083006,1,1,4,0,,,,,89,0,79,,12,2014,9,75,4,5,7,3,3,0,2,5,1,3,3,6,1,1,9,9,7,0,0,9,2,45,245,99,99,1,216901,769163
2014083012,1,1,2,6900,309,,9999,,,,,,51,2014,7,55,4,1,6,3,3,0,3,2,1,3,3,1,1,1,9,9,9,0,0,9,4,42,421,0,14,3,192040,676865
2014083016,1,1,4,0,,,,,79,0,220,,14,2014,12,31,4,1,6,3,3,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,2,37,237,99,99,1,225010,737837
2014083031,1,1,2,9000,366,,9999,,,,,,34,2014,9,76,4,5,7,3,1,1,0,3,1,3,3,3,1,1,9,9,9,3,3,9,6,62,623,0,13,3,178149,573454
2014083033,1,1,4,0,,,,,2444,0,10,,34,2014,9,96,4,5,5,3,2,3,0,4,1,3,3,3,1,1,9,9,9,0,0,9,6,62,621,99,99,1,161846,591116
2014083044,1,1,2,8600,1117,,24,,,,,,20,2014,5,69,4,1,3,3,4,3,0,1,1,2,3,1,1,1,9,9,9,0,0,9,5,51,512,0,14,1,183693,664180
2014083047,1,1,2,4000,304,,2,,,,,,11,2014,6,66,4,1,3,3,1,3,0,1,1,2,3,1,1,1,9,9,7,0,0,9,3,31,311,0,13,1,200647,745962
2014083048,1,1,1,5000,2524,2604,,12280911,,,,,20,2014,7,49,4,1,3,3,2,3,0,1,1,4,3,1,1,1,9,9,9,0,0,9,5,51,511,0,13,1,180760,664424
2014083049,1,1,4,0,,,,,8966,0,70,,12,2014,10,63,4,1,6,3,9,2,0,4,1,3,3,1,2,2,9,9,9,0,0,9,2,12,212,99,99,3,245103,772924
2014083051,1,1,2,3000,4469,,53,,,,,,61,2014,11,67,4,5,3,3,5,3,0,1,1,3,3,6,1,1,9,9,9,0,0,9,1,11,111,0,12,1,218937,636384
2014083066,1,1,3,0,,,,,75,0,127,1323,14,2014,10,1,4,5,6,3,5,0,3,3,1,5,3,6,1,1,9,9,9,0,0,9,2,25,237,99,99,1,229550,734880
2014083070,1,1,1,5000,1612,1622,,360712,,,,,20,2014,9,51,4,1,4,3,2,3,0,1,1,2,3,1,1,1,9,9,9,0,0,9,5,51,511,0,13,1,177751,662519
2014083073,1,1,1,3000,1714,4550,,24140824,,,,,61,2014,12,61,4,1,2,3,2,0,3,1,1,2,3,1,1,1,9,9,9,0,0,9,1,11,111,0,12,1,219596,626527
